solute_name,solute_smiles,solvent_name,solvent_smiles,solute_inchikey,S_M,logS_M,MW
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,diethyl ether,O(CC)CC,ILUJQPXNXACGAN-BGGKNDAXNA-N,0.24,-0.619788758,152.149
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,diisopropyl ether,O(C(C)C)C(C)C,ILUJQPXNXACGAN-BGGKNDAXNA-N,0.06,-1.22184875,152.149
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,ethanol,OCC,ILUJQPXNXACGAN-BGGKNDAXNA-N,1.19,0.075546961,152.149
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,ethyl acetate,O=C(OCC)C,ILUJQPXNXACGAN-BGGKNDAXNA-N,0.66,-0.180456064,152.149
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,methanol,OC,ILUJQPXNXACGAN-BGGKNDAXNA-N,1.82,0.260071388,152.149
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,methyl acetate,O=C(OC)C,ILUJQPXNXACGAN-BGGKNDAXNA-N,0.86,-0.065501549,152.149
2-methoxybenzoic acid,O=C(O)c1ccccc1OC,water,O,ILUJQPXNXACGAN-BGGKNDAXNA-N,0.028,-1.552841969,152.149
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-butanol,CCCCO,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.163838736,-0.785583411,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-decanol,OCCCCCCCCCC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.046330028,-1.334137437,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-heptanol,OCCCCCCC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.118631907,-0.925798488,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-hexanol,OCCCCCC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.107825246,-0.967279542,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-octanol,OCCCCCCCC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.079248622,-1.101008281,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-pentanol,OCCCCC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.150233899,-0.823232061,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,1-propanol,CCCO,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.2165804,-0.664380849,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-butanol,OC(C)CC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.164107063,-0.784872727,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-butoxyethanol,CCCCOCCO,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.530940553,-0.274954102,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-ethoxyethanol,CCOCCO,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.968644428,-0.013835615,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-methyl-1-propanol,OCC(C)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.088608675,-1.052523758,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-methyl-2-propanol,OC(C)(C)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.155282419,-0.808877712,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-pentanol,OC(C)CCC,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.137135293,-0.862850761,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,2-propanol,CC(O)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.196301105,-0.707077256,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,3-methyl-1-butanol,OCCC(C)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.109807617,-0.959367533,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,4-methyl-2-pentanol,OC(C)CC(C)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.110211045,-0.95777488,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,butyl acetate,O=C(OCCCC)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.200295411,-0.698329001,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,ethyl acetate,O=C(OCC)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.318774393,-0.496516573,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,methyl acetate,O=C(OC)C,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.442841461,-0.353751725,226.144
"2-methyl-3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc(C(=O)O)c1C)[N+]([O-])=O,water,O,CDVNZMKTJIBBBV-WXRBYKJCNA-N,0.003,-2.522878745,226.144
2-methylbenzoic acid,O=C(O)c1ccccc1C,"1,4-dioxane",O1CCOCC1,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,2.64,0.421603927,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-butanol,OCCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.61,0.206825876,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-decanol,OCCCCCCCCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.04,0.017033339,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-heptanol,OCCCCCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.28,0.10720997,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-hexanol,OCCCCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.38,0.139879086,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-octanol,CCCCCCCCO,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.067958665,0.028554444,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-octanol,OCCCCCCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.16,0.064457989,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-pentanol,OCCCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.49,0.173186268,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,1-propanol,OCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.77,0.247973266,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-butanol,OC(C)CC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.75,0.243038049,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-butoxyethanol,CCCCOCCO,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.517136269,0.181024591,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-ethoxyethanol,CCOCCO,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,2.136560561,0.329715207,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-methyl-1-propanol,OCC(C)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.28,0.10720997,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-methyl-2-propanol,OC(C)(C)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,2.19,0.340444115,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-pentanol,OC(C)CCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.68,0.225309282,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,2-propanol,OC(C)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.95,0.290034611,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,3-methyl-1-butanol,OCCC(C)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.34,0.127104798,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,4-methyl-2-pentanol,OC(C)CC(C)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.39,0.1430148,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,THF,O1CCCC1,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,2.92,0.465382851,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,butyl acetate,O=C(OCCCC)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.17,0.068185862,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,dibutyl ether,O(CCCC)CCCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,0.58,-0.236572006,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,diethyl ether,O(CC)CC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.65,0.217483944,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,diisopropyl ether,O(C(C)C)C(C)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,0.86,-0.065501549,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,ethanol,OCC,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,2.08,0.318063335,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,ethyl acetate,O=C(OCC)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.49,0.173186268,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,methyl acetate,O=C(OC)C,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,1.51,0.178976947,136.15
2-methylbenzoic acid,O=C(O)c1ccccc1C,water,O,ZWLPBLYKEWSWPD-BGGKNDAXNA-N,0.008903212,-2.050504992,136.15
2-naphthol,c1ccc2cc(ccc2c1)O,"1,4-dioxane",O1CCOCC1,JWAZRIHNYRIHIV-UHFFFAOYNA-N,4.202627891,0.623520938,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,JWAZRIHNYRIHIV-UHFFFAOYNA-N,0.01112986,-1.953510299,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,DMF,CN(C)C=O,JWAZRIHNYRIHIV-UHFFFAOYNA-N,5.05567206,0.703778895,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,JWAZRIHNYRIHIV-UHFFFAOYNA-N,0.717794291,-0.144,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,acetone,CC(=O)C,JWAZRIHNYRIHIV-UHFFFAOYNA-N,4.786323769,0.680002073,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,carbon tetrachloride,ClC(Cl)(Cl)Cl,JWAZRIHNYRIHIV-UHFFFAOYNA-N,0.053818825,-1.269065788,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,diethyl ether,CCOCC,JWAZRIHNYRIHIV-UHFFFAOYNA-N,2.675112828,0.427342104,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,hexane,CCCCCC,JWAZRIHNYRIHIV-UHFFFAOYNA-N,0.012757901,-1.894220772,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,octane,CCCCCCCC,JWAZRIHNYRIHIV-UHFFFAOYNA-N,0.016480333,-1.783034017,144.173
2-naphthol,c1ccc2cc(ccc2c1)O,water,O,JWAZRIHNYRIHIV-UHFFFAOYNA-N,0.005382698,-2.268999986,144.173
2-oxopentanedioic acid,O=C(O)C(=O)CCC(=O)O,THF,O1CCCC1,KPGXRSRHYNQIFN-AUDIXQRPNA-N,3.12,0.494154594,146.098
2-oxopentanedioic acid,O=C(O)C(=O)CCC(=O)O,ethanol,OCC,KPGXRSRHYNQIFN-AUDIXQRPNA-N,2.99,0.475671188,146.098
2-oxopentanedioic acid,O=C(O)C(=O)CCC(=O)O,methanol,OC,KPGXRSRHYNQIFN-AUDIXQRPNA-N,5.02,0.700703717,146.098
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,DMSO,O=S(C)C,OFJWFSNDPCAWDK-WXRBYKJCNA-N,5.97,0.775974331,164.204
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,THF,O1CCCC1,OFJWFSNDPCAWDK-WXRBYKJCNA-N,5.96,0.77524626,164.204
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,acetonitrile,N#CC,OFJWFSNDPCAWDK-WXRBYKJCNA-N,6.18,0.790988475,164.204
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,ethanol,OCC,OFJWFSNDPCAWDK-WXRBYKJCNA-N,6.2,0.792391689,164.204
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,hexane,CCCCCC,OFJWFSNDPCAWDK-WXRBYKJCNA-N,3.48,0.541579244,164.204
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,methanol,OC,OFJWFSNDPCAWDK-WXRBYKJCNA-N,6.638,0.822037248,164.204
2-phenylbutyric acid,O=C(O)C(c1ccccc1)CC,toluene,c1ccccc1C,OFJWFSNDPCAWDK-WXRBYKJCNA-N,5.35,0.728353782,164.204
"3,4-(methylenedioxy)phenylacetic acid",O=C(O)Cc1ccc2OCOc2c1,acetonitrile,N#CC,ODVLMCWNGKLROU-KZFATGLANA-N,0.1,-1,180.159
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,"1,4-dioxane",O1CCOCC1,VPHHJAOJUJHJKD-KZFATGLANA-N,0.546058057,-0.262761181,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,1-butanol,CCCCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.21858469,-0.66038026,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,1-heptanol,OCCCCCCC,VPHHJAOJUJHJKD-KZFATGLANA-N,0.177694025,-0.750327175,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,1-hexanol,CCCCCCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.190112353,-0.720989663,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,1-octanol,CCCCCCCCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.153940394,-0.812647406,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,1-pentanol,OCCCCC,VPHHJAOJUJHJKD-KZFATGLANA-N,0.200281471,-0.698359228,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,1-propanol,CCCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.241434884,-0.61719998,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-butanol,OC(C)CC,VPHHJAOJUJHJKD-KZFATGLANA-N,0.204124072,-0.690105777,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-butoxyethanol,CCCCOCCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.304380314,-0.516583439,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-ethoxyethanol,CCOCCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.447639811,-0.349071296,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-methyl-1-propanol,CC(C)CO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.149651198,-0.824919802,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-methyl-2-propanol,CC(C)(C)O,VPHHJAOJUJHJKD-KZFATGLANA-N,0.370228414,-0.431530253,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-pentanol,OC(C)CCC,VPHHJAOJUJHJKD-KZFATGLANA-N,0.226647611,-0.644648854,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,2-propanol,CC(C)O,VPHHJAOJUJHJKD-KZFATGLANA-N,0.230091223,-0.638099947,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,3-methyl-1-butanol,OCCC(C)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.1974613,-0.704518008,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,4-methyl-2-pentanol,OC(C)CC(C)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.203215002,-0.692044234,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,THF,C1CCOC1,VPHHJAOJUJHJKD-KZFATGLANA-N,1.194766717,0.077283116,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,butyl acetate,CCCCOC(=O)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.157067577,-0.803913456,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,dibutyl ether,O(CCCC)CCCC,VPHHJAOJUJHJKD-KZFATGLANA-N,0.058220364,-1.234925084,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,diethyl ether,CCOCC,VPHHJAOJUJHJKD-KZFATGLANA-N,0.30266849,-0.51903279,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,diisopropyl ether,O(C(C)C)C(C)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.09344746,-1.029432499,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,ethanol,CCO,VPHHJAOJUJHJKD-KZFATGLANA-N,0.287835688,-0.54085536,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,ethyl acetate,O=C(OCC)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.166783391,-0.7778472,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,methyl acetate,O=C(OC)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.145420162,-0.837375376,191.013
"3,4-dichlorobenzoic acid",Clc1ccc(C(=O)O)cc1Cl,methyl tert-butyl ether,O(C(C)(C)C)C,VPHHJAOJUJHJKD-KZFATGLANA-N,0.304347847,-0.516629766,191.013
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,"1,4-dioxane",O1CCOCC1,DAUAQNGYDSHRET-KZFATGLANA-N,0.331131122,-0.479999999,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-butanol,CCCCO,DAUAQNGYDSHRET-KZFATGLANA-N,0.067764151,-1.168999998,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-decanol,OCCCCCCCCCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.031550046,-1.501000003,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-heptanol,OCCCCCCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.043451022,-1.362000004,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-hexanol,OCCCCCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.049090788,-1.308999997,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-octanol,OCCCCCCCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.038904515,-1.409999994,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-pentanol,OCCCCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.054075432,-1.267000002,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,1-propanol,CCCO,DAUAQNGYDSHRET-KZFATGLANA-N,0.085113804,-1.069999999,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,2-butanol,OC(C)CC,DAUAQNGYDSHRET-KZFATGLANA-N,0.07014553,-1.153999999,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,2-methyl-1-propanol,OCC(C)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.048417237,-1.314999998,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,2-methyl-2-propanol,OC(C)(C)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.099770006,-1.001000002,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,2-pentanol,OC(C)CCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.054075432,-1.267000002,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,2-propanol,CC(O)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.079983426,-1.096999997,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,3-methyl-1-butanol,OCCC(C)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.050933087,-1.293000001,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,THF,C1CCOC1,DAUAQNGYDSHRET-KZFATGLANA-N,0.469894109,-0.328,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,acetone,CC(=O)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.157398286,-0.803000001,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,butanone,O=C(C)CC,DAUAQNGYDSHRET-KZFATGLANA-N,0.132129563,-0.879000001,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,butyl acetate,O=C(OCCCC)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.049773709,-1.302999996,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,diethyl ether,CCOCC,DAUAQNGYDSHRET-KZFATGLANA-N,0.029853826,-1.525000003,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,ethanol,CCO,DAUAQNGYDSHRET-KZFATGLANA-N,0.121338885,-0.916,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,ethyl acetate,O=C(OCC)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.082224265,-1.085,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,methanol,CO,DAUAQNGYDSHRET-KZFATGLANA-N,0.1840772,-0.735,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,methyl acetate,O=C(OC)C,DAUAQNGYDSHRET-KZFATGLANA-N,0.106414302,-0.972999999,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,propylene carbonate,CC1COC(=O)O1,DAUAQNGYDSHRET-KZFATGLANA-N,0.093540567,-1.029000002,182.175
"3,4-dimethoxybenzoic acid",COc1c(cc(cc1)C(=O)O)OC,water,O,DAUAQNGYDSHRET-KZFATGLANA-N,0.003198895,-2.495000015,182.175
"3,4-methylendioxyphenylacetic acid",O=C(O)Cc1ccc2OCOc2c1,THF,O1CCCC1,ODVLMCWNGKLROU-KZFATGLANA-N,1.95,0.290034611,180.159
"3,4-methylendioxyphenylacetic acid",O=C(O)Cc1ccc2OCOc2c1,ethanol,OCC,ODVLMCWNGKLROU-KZFATGLANA-N,0.55,-0.259637311,180.159
"3,4-methylendioxyphenylacetic acid",O=C(O)Cc1ccc2OCOc2c1,methanol,OC,ODVLMCWNGKLROU-KZFATGLANA-N,0.94,-0.027758664,180.159
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,"1,4-dioxane",O1CCOCC1,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.967220554,-0.014474483,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-butanol,CCCCO,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.340458681,-0.467935588,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-decanol,OCCCCCCCCCC,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.180193335,-0.744261277,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-heptanol,OCCCCCCC,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.223023896,-0.651648602,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-hexanol,CCCCCCO,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.239773534,-0.620198756,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-octanol,CCCCCCCCO,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.208254134,-0.681406369,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-pentanol,OCCCCC,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.288860919,-0.539311211,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,1-propanol,CCCO,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.470108975,-0.327801457,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,2-butanol,OC(C)CC,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.31926669,-0.49584639,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,2-butoxyethanol,CCCCOCCO,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.685211696,-0.164175233,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,2-ethoxyethanol,CCOCCO,VYWYYJYRVSBHJQ-KZFATGLANA-N,1.333805087,0.125092369,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,2-methyl-1-propanol,CC(C)CO,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.233022246,-0.632602616,212.117
"3,5-dinitrobenzoic acid",O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1)C(=O)O,2-pentanol,OC(C)CCC,VYWYYJYRVSBHJQ-KZFATGLANA-N,0.302269305,-0.519605953,212.117
